,feature_id,map_name,database_name,state,similarity,,,,,,,,,,,,,,,,,,,,
9799,3904425,London City School District,,OH,0.705882353,,,,,,,,,,,,,,,,,,,,
9798,3904625,Northeastern Local School District,,OH,,,,,,,,,,,,,,,,,,,,,
9797,3904620,Triad Local School District,Triad Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9796,3904621,West Liberty-Salem Local School District,West Liberty-Salem Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9795,3904809,Riverside Local School District,Riverdale Local School District,OH,0.736842105,,,,,,,,,,,,,,,,,,,,
9794,3904871,New Lebanon Local School District,New Lebanon Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9834,3904468,Ravenna City School District,Ravenna City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9793,3904495,Vandalia-Butler City School District,Vandalia-Butler City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9791,3904751,Riverdale Local School District,Riverdale Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9790,3910000,Findlay City School District,Findlay City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9789,3904747,Vanlue Local School District,,OH,0.666666667,,,,,,,,,,,,,,,,,,,,
9788,3904842,Pleasant Local School District,Pleasant Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9787,3904433,Marion City School District,Marion City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9786,3904518,Ada Exempted Village School District,Ada Exempted Village School District,OH,1,,,,,,,,,,,,,,,,,,,,
9792,3904396,Fairborn City School District,Fairborn City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9835,3904566,Windham Exempted Village School District,Windham Exempted Village School District,OH,1,,,,,,,,,,,,,,,,,,,,
9804,3905029,Strasburg-Franklin Local School District,Strasburg-Franklin Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9837,3904461,Orrville City School District,Orrville City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9873,3904430,Maple Heights City School District,Maple Heights City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9874,3904452,North Olmsted City School District,,OH,0.625,,,,,,,,,,,,,,,,,,,,
9875,3904454,North Royalton City School District,North Royalton City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9876,3904499,Warren City School District,Warren Local School District,OH,0.638888889,,,,,,,,,,,,,,,,,,,,
9877,3905011,Bristol Local School District,Bristol Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9878,3905017,Joseph Badger Local School District,Joseph Badger Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9879,3905022,McDonald Local School District,McDonald Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9880,3905024,LaBrae Local School District,LaBrae Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9881,3904382,Coshocton City School District,Coshocton City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9882,3904647,Ridgewood Local School District,,OH,0.710526316,,,,,,,,,,,,,,,,,,,,
9883,3904524,Harrison Hills City School District,Harrison Hills City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9884,3904754,Conotton Valley Union Local School District,Conotton Valley Union Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9885,3904778,Buckeye Local School District,,OH,,,,,,,,,,,,,,,,,,,,,
9886,3904506,Westlake City School District,Westlake City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9887,3904348,Akron City School District,Akron City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9888,3904455,Norton City School District,Norton City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9889,3904999,Coventry Local School District,Coventry Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9902,3904994,Sandy Valley Local School District,Sandy Valley Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9836,3904921,Rootstown Local School District,Rootstown Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9901,3904832,Jackson-Milton Local School District,Jackson-Milton Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9900,3905023,Southington Local School District,,OH,0.725,,,,,,,,,,,,,,,,,,,,
9899,3905021,Maplewood Local School District,Mapleton Local School District,OH,0.710526316,,,,,,,,,,,,,,,,,,,,
9898,3905018,Lakeview Local School District,,OH,0.702702703,,,,,,,,,,,,,,,,,,,,
9872,3905001,Green Local School District,,OH,,,,,,,,,,,,,,,,,,,,,
9897,3904991,Osnaburg Local School District,Osnaburg Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9895,3904884,Franklin Local School District,Franklin Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9894,3905015,Mathews Local School District,Mathews Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9893,3904491,Toronto City School District,Toronto City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9892,3904993,Plain Local School District,Plain Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9891,3910007,Leetonia Exempted Village School District,Leetonia Exempted Village School District,OH,1,,,,,,,,,,,,,,,,,,,,
9890,3905005,Revere Local School District,Revere Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9896,3904617,Brown Local School District,,OH,0.705882353,,,,,,,,,,,,,,,,,,,,
9871,3904998,Copley-Fairlawn City School District,Copley-Fairlawn City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9654,3904772,New London Local School District,New London Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9869,3904419,Lakewood City School District,Lakewood City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9870,3904997,Woodridge Local School District,Woodridge Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9839,3904476,Sheffield-Sheffield Lake City School District,Sheffield-Sheffield Lake City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9840,3904812,Avon Lake City School District,Avon Lake City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9841,3904817,Midview Local School District,Midview Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9842,3904985,Jackson Local School District,Jackson Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9843,3904984,Fairless Local School District,Fairless Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9844,3910016,Orange City School District,Orange City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9845,3904721,Newbury Local School District,Newbury Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9846,3904381,Conneaut Area City School District,Conneaut Area City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9847,3904847,Buckeye Local School District,Buckeye Central Local School District,OH,0.769230769,,,,,,,,,,,,,,,,,,,,
9848,3904366,Brunswick City School District,,OH,0.621621622,,,,,,,,,,,,,,,,,,,,
9849,3910029,Wadsworth City School District,Wadsworth City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9850,3904587,Jefferson Area Local School District,West Jefferson Local School District,OH,0.652173913,,,,,,,,,,,,,,,,,,,,
9851,3905059,Triway Local School District,Triway Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9852,3904829,Austintown Local School District,Austintown Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9838,3904995,Tuslaw Local School District,Tuslaw Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9854,3904836,South Range Local School District,South Range Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9853,3904831,Canfield Local School District,Canfield Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9867,3904779,Edison Local School District,Edison Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9866,3904989,Minerva Local School District,Minerva Local School District,OH,1,,,,,,,,,,,,,,,,,,,,
9865,3904397,Fairview Park City School District,Fairview Park City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9864,3904390,East Cleveland City School District,,OH,0.595238095,,,,,,,,,,,,,,,,,,,,
9863,3904379,Cleveland Heights-University Heights City School District,Cleveland Heights-University Heights City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9862,3904365,Brooklyn City School District,Bryan City School District,OH,0.685714286,,,,,,,,,,,,,,,,,,,,
9868,3904404,Garfield Heights City School District,,OH,0.630434783,,,,,,,,,,,,,,,,,,,,
9860,3904722,West Geauga Local School District,,OH,0.65,,,,,,,,,,,,,,,,,,,,
9859,3904716,Berkshire Local School District,,OH,0.615384615,,,,,,,,,,,,,,,,,,,,
9858,3904485,Struthers City School District,Struthers City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9857,3904355,Beachwood City School District,Beachwood City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9856,3904354,Bay Village City School District,Bay Village City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9861,3904360,Berea City School District,Berea City School District,OH,1,,,,,,,,,,,,,,,,,,,,
9855,3904839,Western Reserve Local School District,,OH,,,,,,,,,,,,,,,,,,,,,
3308,4031770,Watonga Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
3307,4000020,Frontier Public Schools,,OK,0.53125,,,,,,,,,,,,,,,,,,,,
3306,4006810,Cashion Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3305,4010590,Edmond Public Schools,Edmond Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3304,4009000,Crescent Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
3301,4025590,Red Oak Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3302,4008490,Commerce Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
3300,4029070,Stroud Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3299,4013890,Harrah Public Schools,Harrah Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3298,4002550,Agra Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
3309,4007140,Central Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3303,4013560,Guthrie Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3297,4023800,Perkins-Tryon Public Schools,,OK,0.485714286,,,,,,,,,,,,,,,,,,,,
3317,4014790,Holdenville Public Schools,,OK,0.540540541,,,,,,,,,,,,,,,,,,,,
3311,4031140,Vian Public Schools,Vian Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3312,4012900,Gore Public Schools,,OK,0.72,,,,,,,,,,,,,,,,,,,,
3313,4012390,Gans Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
3314,4026790,Sallisaw Public Schools,,OK,0.484848485,,,,,,,,,,,,,,,,,,,,
3315,4026940,Sasakwa Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3316,4032460,Wewoka Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3318,4006930,Cave Springs Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3319,4029010,Stringtown Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3320,4006420,Caney Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
3321,4025200,Pryor Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3322,4026730,Salina Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3323,4002460,Adair Public Schools,,OK,0.535714286,,,,,,,,,,,,,,,,,,,,
3324,4003060,Antlers Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3296,4024930,Prague Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3310,4026310,Roland Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3295,4029850,Thackerville Public Schools,,OK,0.52631579,,,,,,,,,,,,,,,,,,,,
3279,4019380,Maysville Public Schools,,OK,0.617647059,,,,,,,,,,,,,,,,,,,,
3293,4018990,Marietta Public School,,OK,0.424242424,,,,,,,,,,,,,,,,,,,,
3263,4032400,Westville Public Schools,,OK,0.571428571,,,,,,,,,,,,,,,,,,,,
3264,4005460,Bristow Public Schools,Bristow Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3265,4012720,Glenpool Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
3266,4003300,Asher Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3267,4003930,Bennington Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
3268,4008220,Colbert Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
3269,4006150,Caddo Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
3270,4002370,Achille Public Schools,,OK,0.558823529,,,,,,,,,,,,,,,,,,,,
3271,4010350,Durant Public Schools,,OK,0.517241379,,,,,,,,,,,,,,,,,,,,
3272,4010170,Drummond Public Schools,,OK,0.655172414,,,,,,,,,,,,,,,,,,,,
3273,4022950,Lomega Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3274,4020460,Moss Public Schools,,OK,0.653846154,,,,,,,,,,,,,,,,,,,,
3275,4029100,Stuart Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
3276,4002670,Alex Public Schools,,OK,0.555555556,,,,,,,,,,,,,,,,,,,,
3277,4023550,Pauls Valley Public Schools,,OK,0.457142857,,,,,,,,,,,,,,,,,,,,
3278,4017850,Lindsay Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3280,4028980,Stratford Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3281,4006240,Calumet Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3282,4022590,Okarche Public Schools,,OK,0.642857143,,,,,,,,,,,,,,,,,,,,
3283,4010650,El Reno Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3284,4033480,Yukon Public Schools,Yukon Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3285,4007170,Central High Public Schools,,OK,0.457142857,,,,,,,,,,,,,,,,,,,,
3286,4007560,Chickasha Public Schools,,OK,0.53125,,,,,,,,,,,,,,,,,,,,
3287,4021600,Ninnekah Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
3288,4021930,Nowata Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3289,4013920,Hartshorne Public Schools,,OK,0.5625,,,,,,,,,,,,,,,,,,,,
3290,4017280,LeFlore Public Schools,,OK,0.642857143,,,,,,,,,,,,,,,,,,,,
3291,4010290,Duncan Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
3292,4010860,Elmore City-Pernell Schools,,OK,0.282051282,,,,,,,,,,,,,,,,,,,,
3294,4032940,Wilson Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
3262,4031860,Watts Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
2857,4029760,Terral Public School,,OK,0.419354839,,,,,,,,,,,,,,,,,,,,
3260,4028710,Stilwell Public Schools,,OK,0.59375,,,,,,,,,,,,,,,,,,,,
2954,4011280,Fairview Public Schools,,OK,0.484848485,,,,,,,,,,,,,,,,,,,,
2955,4018700,Madill Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2956,4016590,Kingston Public Schools,,OK,0.6,,,,,,,,,,,,,,,,,,,,
2957,4009300,Cyril Public Schools,,OK,0.571428571,,,,,,,,,,,,,,,,,,,,
2958,4027750,Skiatook Public Schools,Skiatook Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2959,4006960,Cement Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2960,4007320,Chattanooga Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
2961,4010890,Empire Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
2962,4017250,Lawton Public Schools,Lawton Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2963,4028590,Sterling Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
2964,4031470,Walters Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
2953,4033330,Wynona Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2965,4027930,Snyder Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2967,4019080,Marlow Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2968,4025860,Ringling Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
2969,4005340,Bray-Doyle Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
2970,4009510,Davis Public Schools,,OK,0.571428571,,,,,,,,,,,,,,,,,,,,
2971,4033300,Wynnewood Public Schools,,OK,0.545454546,,,,,,,,,,,,,,,,,,,,
2972,4020040,Mill Creek Public Schools,,OK,0.636363636,,,,,,,,,,,,,,,,,,,,
2973,4007710,Cimarron Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2974,4022650,Okeene Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2975,4002850,Altus Public Schools,,OK,0.571428571,,,,,,,,,,,,,,,,,,,,
2976,4013320,Grant Public School,,OK,0.4,,,,,,,,,,,,,,,,,,,,
2977,4025500,Rattan Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
2966,4010710,Elgin Public Schools,Elgin Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2978,4027960,Soper Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
2952,4030048,Woodland Public Schools,Woodward Public Schools,OK,0.666666667,,,,,,,,,,,,,,,,,,,,
2950,4023580,Pawhuska Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
2926,4017760,Liberty Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
2927,4032880,Wilson Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
2928,4002720,Aline-Cleo Public Schools,,OK,0.485714286,,,,,,,,,,,,,,,,,,,,
2929,4005910,Burlington Public Schools,,OK,0.5625,,,,,,,,,,,,,,,,,,,,
2930,4007290,Chandler Public Schools,,OK,0.53125,,,,,,,,,,,,,,,,,,,,
2931,4019680,Meeker Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2932,4018630,Luther Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2933,4023340,Paden Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
2934,4000021,Oklahoma Union Public Schools,Oklahoma City Public Schools,OK,0.648648649,,,,,,,,,,,,,,,,,,,,
2935,4008610,Copan Public Schools,,OK,0.653846154,,,,,,,,,,,,,,,,,,,,
2936,4006000,Butner Public Schools,,OK,0.620689655,,,,,,,,,,,,,,,,,,,,
2951,4025470,Caney Valley Public Schools,,OK,0.515151515,,,,,,,,,,,,,,,,,,,,
2937,4032220,Weleetka Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
2939,4019260,Mason Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
2940,4012690,Glencoe Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
2941,4033360,Yale Public Schools,,OK,,,,,,,,,,,,,,,,,,,,,
2942,4003210,Arkoma Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2943,4004950,Bokoshe Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
2944,4024630,Pocola Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
2945,4024870,Poteau Public Schools,Poteau Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2946,4027450,Shady Point Public School,,OK,0.416666667,,,,,,,,,,,,,,,,,,,,
2947,4032730,Whitesboro Public Schools,,OK,0.457142857,,,,,,,,,,,,,,,,,,,,
2948,4003630,Bartlesville Public Schools,Bartlesville Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2949,4014970,Hominy Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2938,4032430,Wetumka Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
2925,4007380,Chelsea Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2979,4015090,Hooker Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2981,4008940,Coyle Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
3010,4003660,Battiest Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3011,4015370,Idabel Public Schools,Idabel Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3012,4010440,Eagletown Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
3013,4006270,Calvin Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
3014,4005760,Buffalo Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3015,4000782,Graham-Dustin Public Schools,,OK,0.485714286,,,,,,,,,,,,,,,,,,,,
3016,4011160,Eufaula Public Schools,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
3017,4013680,Hanna Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
3018,4002880,Alva Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
3019,4007410,Cherokee Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
3020,4000013,Timberlake Public Schools,,OK,0.484848485,,,,,,,,,,,,,,,,,,,,
3009,4014080,Haworth Public Schools,Harrah Public Schools,OK,0.620689655,,,,,,,,,,,,,,,,,,,,
3021,4021780,Chisholm Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
3023,4004500,Bixby Public Schools,Bixby Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3024,4004360,Billings Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
3025,4014340,Hennessey Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3026,4000797,Olustee-Eldorado Public Schools,,OK,0.384615385,,,,,,,,,,,,,,,,,,,,
3027,4006330,Cameron Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
3028,4014160,Heavener Public Schools,,OK,0.580645161,,,,,,,,,,,,,,,,,,,,
3029,4023370,Panama Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
3030,4013620,Haileyville Public Schools,,OK,0.540540541,,,,,,,,,,,,,,,,,,,,
3031,4016500,Kiefer Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
3032,4007620,Choctaw/Nicoma Park Schools,Choctaw-Nicoma Park Schools,OK,0.8125,,,,,,,,,,,,,,,,,,,,
3033,4009060,Crooked Oak Public Schools,,OK,0.472222222,,,,,,,,,,,,,,,,,,,,
3022,4025920,Ringwood Public Schools,,OK,0.515151515,,,,,,,,,,,,,,,,,,,,
2980,4013740,Hardesty Public Schools,,OK,0.6,,,,,,,,,,,,,,,,,,,,
3008,4027840,Smithville Public Schools,,OK,0.555555556,,,,,,,,,,,,,,,,,,,,
3006,4021540,Newkirk Public Schools,,OK,0.516129032,,,,,,,,,,,,,,,,,,,,
2982,4010200,Drumright Public Schools,,OK,0.46875,,,,,,,,,,,,,,,,,,,,
2983,4020340,Morrison Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2984,4011880,Forgan Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
2985,4027540,Shattuck Public Schools,,OK,0.580645161,,,,,,,,,,,,,,,,,,,,
2986,4003510,Balko Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
2987,4017220,Laverne Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2988,4031350,Wagoner Public Schools,Wagoner Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2989,4018000,Locust Grove Public Schools,,OK,0.457142857,,,,,,,,,,,,,,,,,,,,
2990,4008850,Coweta Public Schools,Coweta Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2991,4022620,Okay Public Schools,,OK,0.592592593,,,,,,,,,,,,,,,,,,,,
2992,4016560,Kingfisher Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
3007,4021630,Noble Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
2993,4010050,Dover Public Schools,,OK,0.586206897,,,,,,,,,,,,,,,,,,,,
2995,4020880,Muldrow Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
2996,4024690,Ponca City Public Schools,,OK,0.583333333,,,,,,,,,,,,,,,,,,,,
2997,4012570,Geary Public Schools,,OK,0.571428571,,,,,,,,,,,,,,,,,,,,
2998,4030600,Union Public Schools,,OK,0.62962963,,,,,,,,,,,,,,,,,,,,
2999,4005040,Boswell Public Schools,,OK,0.666666667,,,,,,,,,,,,,,,,,,,,
3000,4006180,Calera Public Schools,,OK,0.607142857,,,,,,,,,,,,,,,,,,,,
3001,4027640,Silo Public Schools,,OK,0.555555556,,,,,,,,,,,,,,,,,,,,
3002,4008040,Cleveland Public Schools,,OK,0.53125,,,,,,,,,,,,,,,,,,,,
3003,4004630,Blackwell Public Schools,Blackwell Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
3004,4017880,Little Axe Public Schools,,OK,0.484848485,,,,,,,,,,,,,,,,,,,,
3005,4021720,Norman Public Schools,Norman Public Schools,OK,1,,,,,,,,,,,,,,,,,,,,
2994,4023430,Paoli Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2924,4032190,Welch Public Schools,,OK,0.551724138,,,,,,,,,,,,,,,,,,,,
2923,4016380,Ketchum Public Schools,,OK,0.5,,,,,,,,,,,,,,,,,,,,
2922,4002520,Afton Public Schools,,OK,0.666666667,,,,,,,,,,,,,,,,,,,,
2841,4009360,Dahlonegah Public School,,OK,0.405405405,,,,,,,,,,,,,,,,,,,,
2842,4010560,Peavine Public School,,OK,0.40625,,,,,,,,,,,,,,,,,,,,
2843,4009480,Davidson Public Schools,,OK,0.566666667,,,,,,,,,,,,,,,,,,,,
2844,4009720,Denison Public School,,OK,0.451612903,,,,,,,,,,,,,,,,,,,,
2845,4011850,Forest Grove Public School,,OK,0.4,,,,,,,,,,,,,,,,,,,,
2846,4012750,Glover Public School,,OK,0.4375,,,,,,,,,,,,,,,,,,,,
2847,4014890,Holly Creek Public School,,OK,0.5,,,,,,,,,,,,,,,,,,,,
2848,4011400,Fanshawe Public School,,OK,0.411764706,,,,,,,,,,,,,,,,,,,,
2849,4011760,Flower Mound Public School,,OK,0.378378378,,,,,,,,,,,,,,,,,,,,
2850,4012210,Friend Public School,,OK,0.451612903,,,,,,,,,,,,,,,,,,,,
2851,4019890,Middleberg Public School,,OK,0.382352941,,,,,,,,,,,,,,,,,,,,
2840,4009150,Crutcho Public School,,OK,0.419354839,,,,,,,,,,,,,,,,,,,,
2852,4012240,Frink-Chambers Public School,,OK,0.333333333,,,,,,,,,,,,,,,,,,,,
2854,4016720,Krebs Public School,,OK,0.433333333,,,,,,,,,,,,,,,,,,,,
2855,4029520,Tannehill Public School,,OK,0.382352941,,,,,,,,,,,,,,,,,,,,
2856,4013260,Grandview Public School,,OK,0.361111111,,,,,,,,,,,,,,,,,,,,
3325,4027330,Sentinel Public Schools,,OK,0.548387097,,,,,,,,,,,,,,,,,,,,
2858,4013380,Greenville Public School,,OK,0.447368421,,,,,,,,,,,,,,,,,,,,
2859,4026640,South Coffeyville Schools,,OK,0.424242424,,,,,,,,,,,,,,,,,,,,
2860,4013500,Grove Public School,,OK,0.433333333,,,,,,,,,,,,,,,,,,,,
2861,4027990,South Rock Creek Public School,,OK,0.43902439,,,,,,,,,,,,,,,,,,,,
2862,4014730,Hodgen Public School,,OK,0.433333333,,,,,,,,,,,,,,,,,,,,
2863,4020190,Monroe Public School,,OK,0.517241379,,,,,,,,,,,,,,,,,,,,
2864,4015750,Jennings Public School,,OK,0.533333333,,,,,,,,,,,,,,,,,,,,
2853,4014100,Haywood Public School,,OK,0.4375,,,,,,,,,,,,,,,,,,,,
2865,4015900,Justice Public School,,OK,0.40625,,,,,,,,,,,,,,,,,,,,
